country,country_code,year,fertility_rate,inflation,unemployment_total,female_labor_force_participation,gdp_per_capita,marriage_rate,income_share_top10,wealth_share_top10,income_wealth_ratio,income_level,region_tag,country_group,marriage_rate_imputed,has_outlier
Slovenia,SVN,2021,1.64,1.91706506089259,4.744,53.467,45914.0572392406,2.8,0.2957,0.5719000000000001,0.5170484350410911,High income,Eastern Europe,transition,original,False
Slovenia,SVN,2022,1.55,8.83369886749452,4.011,53.875,52347.109726538,3.2,0.2961,0.5719000000000001,0.5177478580171357,High income,Eastern Europe,transition,original,False
Slovenia,SVN,2023,1.51,7.44687717385838,3.652,52.986,56064.0974596742,3.2,0.2967,0.5720000000000001,0.5187062937062937,High income,Eastern Europe,transition,median,False
Slovenia,SVN,2024,1.52,1.96562656432512,3.7,52.644,57186.3713538174,3.2,0.2967,0.5720000000000001,0.5187062937062937,High income,Eastern Europe,transition,median,False
Sweden,SWE,2000,1.54,0.899143734041715,5.466,58.104,29636.237888475,4.5,0.3108,0.6394000000000001,0.4860807006568657,High income,Northern Europe,developed,original,False
Sweden,SWE,2001,1.57,2.40595834145436,4.73,58.578,29946.0301894984,4.0,0.2979,0.6336,0.4701704545454545,High income,Northern Europe,developed,original,False
Sweden,SWE,2002,1.65,2.15848213589266,4.965,58.716,30987.2674908129,4.3,0.3016,0.6455000000000001,0.4672347017815645,High income,Northern Europe,developed,original,False
Sweden,SWE,2003,1.71,1.92565534892383,5.555,58.793,31787.5295342593,4.4,0.3124,0.6459,0.4836662021984827,High income,Northern Europe,developed,original,False
Sweden,SWE,2004,1.75,0.373659828721824,6.693,58.466,33804.8571053135,4.8,0.3184,0.6488,0.4907521578298397,High income,Northern Europe,developed,original,False
Sweden,SWE,2005,1.77,0.453170852576138,7.81,59.116,34198.3864576781,4.9,0.3264,0.6396000000000001,0.5103189493433395,High income,Northern Europe,developed,original,False
Sweden,SWE,2006,1.85,1.36021468627693,7.066,59.231,37671.6747821444,5.0,0.3378,0.639,0.5286384976525821,High income,Northern Europe,developed,original,False
Sweden,SWE,2007,1.88,2.21216883436733,6.161,59.706,40812.8056059315,5.0,0.3302,0.6103000000000001,0.5410453875143372,High income,Northern Europe,developed,median,False
Sweden,SWE,2008,1.91,3.43704910602875,6.235,59.836,41906.6990173542,5.5,0.3193,0.6047,0.5280304283115594,High income,Northern Europe,developed,original,False
Sweden,SWE,2009,1.94,-0.494460544378051,8.351,59.378,40094.0288624173,5.1,0.3049,0.6701,0.4550067154156096,High income,Northern Europe,developed,original,False
Sweden,SWE,2010,1.98,1.15798802715626,8.61,58.976,41951.4533673936,5.3,0.3163,0.6609,0.4785898017854441,High income,Northern Europe,developed,original,False
Sweden,SWE,2011,1.9,2.9611507382214,7.804,59.526,44332.5217389078,5.0,0.3113,0.6553,0.4750495956050664,High income,Northern Europe,developed,original,False
Sweden,SWE,2012,1.91,0.888377506923735,7.976,59.719,45206.9864434727,5.3,0.2999,0.6788000000000001,0.4418090748379493,High income,Northern Europe,developed,original,False
Sweden,SWE,2013,1.89,-0.044292970148682,8.052,60.127,46098.2321368832,5.4,0.3006,0.6806,0.4416691154863356,High income,Northern Europe,developed,original,False
Sweden,SWE,2014,1.88,-0.179638494114635,7.954,60.279,46841.4019746739,5.5,0.3026,0.6856,0.4413652275379229,High income,Northern Europe,developed,original,False
Sweden,SWE,2015,1.85,-0.0467847449832812,7.432,60.562,48772.0696057277,5.3,0.3109,0.685,0.4538686131386861,High income,Northern Europe,developed,original,False
Sweden,SWE,2016,1.85,0.984269244577992,6.99,60.691,50289.7687144136,5.4,0.2933,0.6805,0.4310066127847171,High income,Northern Europe,developed,original,False
Sweden,SWE,2017,1.78,1.79449904665599,6.718,61.036,51474.1199115161,5.2,0.3027,0.681,0.4444933920704846,High income,Northern Europe,developed,original,False
Sweden,SWE,2018,1.76,1.95353530127028,6.365,61.259,53122.438677218,5.0,0.2964,0.6824,0.4343493552168815,High income,Northern Europe,developed,original,False
Sweden,SWE,2019,1.71,1.78415097403835,6.833,61.315,57046.4463076951,4.7,0.3049,0.6823,0.4468708779129415,High income,Northern Europe,developed,original,False
Sweden,SWE,2020,1.67,0.497367318853572,8.291,60.587,57489.2657196219,3.6,0.3049,0.677,0.4503692762186115,High income,Northern Europe,developed,original,False
Sweden,SWE,2021,1.67,2.16319736447143,8.803,60.704,62731.700616293,3.7,0.3019,0.6846,0.4409874379199532,High income,Northern Europe,developed,original,False
Sweden,SWE,2022,1.53,8.36929098869189,7.417,61.05,67075.6762724717,4.6,0.2971,0.6818000000000001,0.4357582868876503,High income,Northern Europe,developed,original,False
Sweden,SWE,2023,1.45,8.5486248974891,7.611,61.685,69226.3272756663,5.0,0.2898,0.6802,0.4260511614231108,High income,Northern Europe,developed,median,False
Sweden,SWE,2024,1.43,2.83581658224034,8.4,61.68,71844.9129880579,5.0,0.2898,0.6822,0.4248021108179419,High income,Northern Europe,developed,median,False
Turkiye,TUR,2000,2.487,54.9153705812683,6.495,26.509,9325.80817565573,7.86,0.557,0.6725,0.8282527881040893,Upper middle income,Middle East,transition,mean,True
Turkiye,TUR,2001,2.392,54.4001887619074,8.381,27.088,9014.05844261591,7.86,0.5576,0.6734,0.828036828036828,Upper middle income,Middle East,transition,mean,True
Turkiye,TUR,2002,2.268,44.964120947985,10.358,27.864,9154.45153457514,7.86,0.5582,0.674,0.8281899109792284,Upper middle income,Middle East,transition,mean,True
Turkiye,TUR,2003,2.202,21.6024384490573,10.542,26.545,9474.02925535051,7.1,0.552,0.6653,0.8297008868179769,Upper middle income,Middle East,transition,original,True
Turkiye,TUR,2004,2.197,8.59826168115262,10.838,23.139,10759.3363431927,9.2,0.5333,0.649,0.8217257318952234,Upper middle income,Middle East,transition,original,True
Turkiye,TUR,2005,2.197,8.17916036802008,10.636,23.114,11803.3604424476,9.5,0.5083,0.6315000000000001,0.8049089469517022,Upper middle income,Middle East,transition,original,True
Turkiye,TUR,2006,2.193,9.59724212288446,10.227,23.426,13555.3359748623,9.2,0.4985,0.6236,0.7993906350224502,Upper middle income,Middle East,transition,original,True
Turkiye,TUR,2007,2.16,8.75618090972632,10.285,23.449,14951.141675678,9.1,0.4901,0.6126,0.8000326477309826,Upper middle income,Middle East,transition,original,True
Turkiye,TUR,2008,2.15,10.4441283764885,10.965,24.331,16141.6888074925,9.0,0.5019,0.6267,0.8008616562948779,Upper middle income,Middle East,transition,original,True
Turkiye,TUR,2009,2.1,6.25097663090626,14.026,25.868,15559.7425332501,8.2,0.519,0.6396000000000001,0.8114446529080674,Upper middle income,Middle East,transition,original,True
Turkiye,TUR,2010,2.08,8.56644420552976,11.879,27.445,17466.2641738935,8.0,0.5126000000000001,0.633,0.8097946287519748,Upper middle income,Middle East,transition,original,True
Turkiye,TUR,2011,2.05,6.471879671151,9.789,28.639,19717.2438317111,8.0,0.515,0.6363,0.8093666509508094,Upper middle income,Middle East,transition,original,True
Turkiye,TUR,2012,2.11,8.89156996512163,9.21,29.361,20739.2725488506,8.0,0.5154,0.635,0.8116535433070865,Upper middle income,Middle East,transition,original,True
Turkiye,TUR,2013,2.11,7.49309030547693,9.713,30.644,22475.2909778388,7.9,0.5088,0.6298,0.8078755160368372,Upper middle income,Middle East,transition,original,False
Turkiye,TUR,2014,2.19,8.85457271364316,9.901,30.171,24192.537613837,7.8,0.5173,0.639,0.809546165884194,Upper middle income,Middle East,transition,original,True
Turkiye,TUR,2015,2.16,7.67085364845885,10.304,31.416,25890.0548901058,7.7,0.5242,0.6436000000000001,0.8144810441267868,Upper middle income,Middle East,transition,original,False
Turkiye,TUR,2016,2.11,7.7751341532833,10.899,32.38,26730.7599731835,7.5,0.5272,0.6436000000000001,0.8191423244251087,Upper middle income,Middle East,transition,original,False
Turkiye,TUR,2017,2.08,11.1443110840764,10.919,33.533,28353.5406410966,7.1,0.552,0.6656000000000001,0.829326923076923,Upper middle income,Middle East,transition,original,False
Turkiye,TUR,2018,2.0,16.3324638988929,10.956,34.115,28640.3401839802,6.8,0.5594,0.6772,0.8260484347312463,Upper middle income,Middle East,transition,original,False
Turkiye,TUR,2019,1.89,15.1768215720022,13.73,34.289,29016.4555653445,6.6,0.5448000000000001,0.659,0.8267071320182094,Upper middle income,Middle East,transition,original,False
Turkiye,TUR,2020,1.77,12.2789574462574,13.148,30.83,29209.3308866883,5.84,0.5337000000000001,0.6483,0.8232299861175383,Upper middle income,Middle East,transition,original,False
Turkiye,TUR,2021,1.71,19.5964926913324,11.969,32.774,32105.5474400506,7.86,0.5201,0.639,0.8139280125195618,Upper middle income,Middle East,transition,mean,True
Turkiye,TUR,2022,1.63,72.3088359891207,10.465,35.018,39564.1103267333,6.8,0.5454,0.6562,0.8311490399268515,Upper middle income,Middle East,transition,original,True
Turkiye,TUR,2023,1.51,53.8594087593315,9.388,35.764,42786.2004948664,7.86,0.5668000000000001,0.6923,0.8187202080023113,Upper middle income,Middle East,transition,mean,True
Turkiye,TUR,2024,1.48,58.5064507300342,8.8,36.786,45639.0192735944,7.86,0.5443,0.6558,0.8299786520280573,Upper middle income,Middle East,transition,mean,True
United States,USA,2000,2.056,3.37685727149929,3.992,58.682,36329.9702595751,8.2,0.4273,0.6865,0.6224326292789513,High income,North America,developed,original,False
United States,USA,2001,2.0305,2.82617111885407,4.731,58.521,37133.6203973517,8.2,0.4194,0.6819000000000001,0.6150461944566651,High income,North America,developed,original,False
United States,USA,2002,2.0205,1.58603162650601,5.783,58.351,37997.7424300242,8.0,0.4149,0.6815,0.6088041085840059,High income,North America,developed,original,False
United States,USA,2003,2.0475,2.27009497336115,5.989,58.224,39490.3023903176,7.7,0.4164,0.6817000000000001,0.6108258764852573,High income,North America,developed,original,False
United States,USA,2004,2.0515,2.67723669309172,5.529,57.944,41724.6411982614,7.8,0.4242,0.6867000000000001,0.617737003058104,High income,North America,developed,original,False
United States,USA,2005,2.057,3.3927468454955,5.084,58.04,44123.3996470026,7.6,0.4359,0.6863,0.635144980329302,High income,North America,developed,original,False
United States,USA,2006,2.108,3.22594410070404,4.623,58.161,46301.9876485519,7.5,0.4429,0.6877,0.6440308273956667,High income,North America,developed,original,False
United States,USA,2007,2.12,2.85267248150138,4.622,58.086,48050.227412195,7.3,0.4404,0.6967,0.6321228649346922,High income,North America,developed,original,False
United States,USA,2008,2.072,3.839100296651,5.784,58.293,48570.0594269601,7.1,0.4356,0.7118,0.6119696543973026,High income,North America,developed,original,False
United States,USA,2009,2.002,-0.355546266299747,9.254,58.054,47194.9500893872,6.8,0.4245,0.7168,0.5922154017857143,High income,North America,developed,original,False
United States,USA,2010,1.931,1.6400434423899,9.633,57.516,48642.6312088213,6.8,0.4381,0.7298,0.6003014524527267,High income,North America,developed,original,False
United States,USA,2011,1.8945,3.156841568622,8.949,56.998,50024.8812320773,6.8,0.4426,0.7353000000000001,0.6019311845505235,High income,North America,developed,original,False
United States,USA,2012,1.8805,2.06933726526067,8.069,56.778,51708.3940614082,6.8,0.4559,0.7433000000000001,0.613345889950222,High income,North America,developed,original,False
United States,USA,2013,1.8575,1.46483265562717,7.375,56.362,53297.3862901595,6.8,0.449,0.7391000000000001,0.6074956027601136,High income,North America,developed,original,False
United States,USA,2014,1.8625,1.62222297740817,6.168,56.197,55153.3940182967,6.9,0.4558,0.7363000000000001,0.6190411517044682,High income,North America,developed,original,False
United States,USA,2015,1.8435,0.118627135552451,5.28,55.938,56849.4697923159,6.9,0.455,0.7321000000000001,0.6214997951099576,High income,North America,developed,original,False
United States,USA,2016,1.8205,1.26158320570536,4.869,56.095,57976.628204291,7.0,0.4536,0.7278,0.6232481450948063,High income,North America,developed,original,False
United States,USA,2017,1.7655,2.13011000365961,4.355,56.395,60047.7190728307,6.9,0.4546,0.7184,0.6327951002227171,High income,North America,developed,original,False
United States,USA,2018,1.7295,2.44258329692817,3.896,56.471,62875.6661382728,6.5,0.4581,0.7165,0.639357990230286,High income,North America,developed,original,False
United States,USA,2019,1.706,1.81221007526021,3.669,56.868,65227.9565911035,6.1,0.4567,0.7141000000000001,0.6395462820333286,High income,North America,developed,original,False
United States,USA,2020,1.6415,1.23358439630629,8.055,55.704,64401.5074354209,5.1,0.4461,0.7103,0.6280444882444037,High income,North America,developed,original,False
United States,USA,2021,1.664,4.69785886363742,5.349,55.632,71307.4017277218,6.0,0.4607,0.7085,0.6502470007057163,High income,North America,developed,original,False
United States,USA,2022,1.6565,8.00279982052121,3.65,56.029,77860.9112908848,6.2,0.4686,0.6962,0.6730824475725367,High income,North America,developed,original,False
United States,USA,2023,1.6165,4.11633838374488,3.638,56.602,82304.6204272866,6.9,0.4676,0.6954,0.6724187517975266,High income,North America,developed,median,False
United States,USA,2024,1.6265,2.94952520485207,4.022,56.561,85809.9003846359,6.9,0.4676,0.6954,0.6724187517975266,High income,North America,developed,median,False
